name,team,position,next_opponent,fixture,predicted_points,now_cost,points_per_game,form,expected_goals,minutes,assists,goals_scored,yellow_cards,red_cards,saves_per_90,total_points,clean_sheets,opponent_difficulty,is_home,chance_of_playing_this_round,player_code,web_name,display_name,image_url_primary,image_url_secondary,image_url_tertiary
Idrissa Gana Gueye,Everton,MID,Liverpool,Everton (A) vs Liverpool,1.50045,5.4,2.5,2.7,0.027600000000000003,345,0,0,0,0,0.0,10,2,1,False,,80801,Gana,Idrissa Gana Gueye,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p80801.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p80801.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_80801.png
Jean-Philippe Mateta,Crystal Palace,FWD,West Ham,Crystal Palace (A) vs West Ham,1.5004,7.6,2.5,3.0,0.10980000000000001,351,0,1,2,0,0.0,10,3,3,False,,231747,Mateta,Jean-Philippe Mateta,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p231747.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p231747.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_231747.png
Callum Wilson,West Ham,FWD,Crystal Palace,West Ham (H) vs Crystal Palace,1.4998999999999998,5.9,2.5,3.0,0.0654,112,0,1,0,0,0.0,10,0,3,True,,75115,Wilson,Callum Wilson,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p75115.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p75115.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_75115.png
Morgan Rogers,Aston Villa,MID,Sunderland,Aston Villa (A) vs Sunderland,1.4996,7.0,2.5,2.3,0.0132,360,0,0,0,0,0.0,10,2,4,False,100.0,244850,Rogers,Morgan Rogers,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p244850.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p244850.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_244850.png
Hannibal Mejbri,Burnley,MID,Nott'm Forest,Burnley (H) vs Nott'm Forest,1.4994,5.0,2.5,2.7,0.009600000000000001,235,0,0,0,0,0.0,10,1,3,True,,465527,Hannibal,Hannibal Mejbri,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p465527.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p465527.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_465527.png
Rodrigo Muniz Carvalho,Fulham,FWD,Brentford,Fulham (H) vs Brentford,1.4991,5.5,2.5,1.0,0.0444,235,0,1,1,0,0.0,10,1,3,True,,244042,Muniz,Rodrigo Muniz Carvalho,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p244042.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p244042.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_244042.png
Ibrahim Sangaré,Nott'm Forest,MID,Burnley,Nott'm Forest (A) vs Burnley,1.4988000000000001,5.0,2.5,2.7,0.0018,337,0,0,0,0,0.0,10,0,4,False,,210462,Sangaré,Ibrahim Sangaré,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p210462.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p210462.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_210462.png
Jeremie Frimpong,Liverpool,DEF,Everton,Liverpool (H) vs Everton,1.4987,5.9,2.5,1.3,0.0054,62,1,0,0,0,0.0,5,0,3,True,100.0,216094,Frimpong,Jeremie Frimpong,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p216094.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p216094.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_216094.png
Kristoffer Ajer,Brentford,DEF,Fulham,Brentford (A) vs Fulham,1.4980999999999998,4.4,2.5,1.7,0.0024000000000000002,12,1,0,0,0,0.0,5,0,3,False,,191866,Ajer,Kristoffer Ajer,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p191866.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p191866.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_191866.png
Noah Sadiki,Sunderland,MID,Aston Villa,Sunderland (H) vs Aston Villa,1.4978000000000002,5.0,2.5,2.3,0.0012000000000000001,353,0,0,0,0,0.0,10,2,3,True,,577669,Sadiki,Noah Sadiki,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p577669.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p577669.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_577669.png
Leandro Trossard,Arsenal,MID,Man City,Arsenal (H) vs Man City,1.4976,6.9,2.5,1.7,0.004200000000000001,48,1,0,0,0,0.0,5,0,2,True,100.0,116216,Trossard,Leandro Trossard,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p116216.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p116216.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_116216.png
John McGinn,Aston Villa,MID,Sunderland,Aston Villa (A) vs Sunderland,1.4973,5.5,2.5,2.3,0.003,319,0,0,0,0,0.0,10,2,4,False,,122806,McGinn,John McGinn,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p122806.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p122806.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_122806.png
Max Dowman,Arsenal,MID,Man City,Arsenal (H) vs Man City,1.4966000000000002,4.5,2.5,1.7,0.008400000000000001,27,1,0,0,0,0.0,5,0,2,True,,616077,Dowman,Max Dowman,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p616077.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p616077.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_616077.png
Mateus Gonçalo Espanha Fernandes,West Ham,MID,Crystal Palace,West Ham (H) vs Crystal Palace,1.4964000000000002,5.5,2.5,2.5,0.0,141,0,0,0,0,0.0,5,1,3,True,,551226,M.Fernandes,Mateus Gonçalo Espanha Fernandes,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p551226.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p551226.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_551226.png
Ryan Sessegnon,Fulham,MID,Brentford,Fulham (H) vs Brentford,1.3872500000000034,5.4,2.3,2.3,0.0,217,0,0,0,0,0.0,7,1,3,True,100.0,184349,Sessegnon,Ryan Sessegnon,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p184349.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p184349.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_184349.png
Mikel Merino Zazón,Arsenal,MID,Man City,Arsenal (H) vs Man City,1.3836500000000036,5.9,2.3,2.0,0.0078,166,0,0,0,0,0.0,7,2,2,True,,195384,Merino,Mikel Merino Zazón,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p195384.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p195384.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_195384.png
Joelinton Cássio Apolinário de Lira,Newcastle,MID,Bournemouth,Newcastle (A) vs Bournemouth,1.3829500000000035,5.9,2.3,1.7,0.0018,221,0,0,1,0,0.0,7,2,3,False,100.0,180974,Joelinton,Joelinton Cássio Apolinário de Lira,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p180974.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p180974.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_180974.png
Nico O'Reilly,Man City,DEF,Arsenal,Man City (A) vs Arsenal,1.3800000000000037,4.9,2.3,2.3,0.003,132,0,0,1,0,0.0,7,1,2,False,100.0,472769,O’Reilly,Nico O'Reilly,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p472769.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p472769.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_472769.png
James Hill,Bournemouth,DEF,Newcastle,Bournemouth (H) vs Newcastle,1.3237999999999959,4.0,2.2,2.7,0.0072,153,0,0,1,0,0.0,9,1,2,True,,463981,Hill,James Hill,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p463981.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p463981.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_463981.png
Sean Longstaff,Leeds,MID,Wolves,Leeds (A) vs Wolves,1.3227499999999959,4.9,2.2,2.7,0.0024000000000000002,213,0,0,0,0,0.0,9,1,3,False,,180135,Longstaff,Sean Longstaff,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p180135.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p180135.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_180135.png
Lukas Nmecha,Leeds,FWD,Wolves,Leeds (A) vs Wolves,1.3219999999999958,5.0,2.2,1.3,0.056999999999999995,134,0,1,0,0,0.0,9,1,3,False,75.0,174594,Nmecha,Lukas Nmecha,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p174594.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p174594.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_174594.png
William Osula,Newcastle,FWD,Bournemouth,Newcastle (A) vs Bournemouth,1.3215499999999958,5.5,2.2,2.7,0.024,130,0,1,0,0,0.0,9,1,3,False,,538207,Osula,William Osula,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p538207.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p538207.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_538207.png
Noni Madueke,Arsenal,MID,Man City,Arsenal (H) vs Man City,1.3215499999999956,7.0,2.2,2.7,0.008400000000000001,259,0,0,0,0,0.0,9,2,2,True,,248857,Madueke,Noni Madueke,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p248857.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p248857.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_248857.png
Federico Chiesa,Liverpool,MID,Everton,Liverpool (H) vs Everton,1.3214999999999957,6.5,2.2,1.0,0.0216,47,0,1,0,0,0.0,9,0,3,True,,223541,Chiesa,Federico Chiesa,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p223541.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p223541.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_223541.png
Mads Hermansen,West Ham,GKP,Crystal Palace,West Ham (H) vs Crystal Palace,1.3213499999999956,4.5,2.2,2.7,0.0,360,0,0,0,0,2.25,9,1,3,True,,467189,Hermansen,Mads Hermansen,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p467189.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p467189.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_467189.png
Emile Smith Rowe,Fulham,MID,Brentford,Fulham (H) vs Brentford,1.3213499999999956,5.9,2.2,2.7,0.0474,85,0,1,0,0,0.0,9,0,3,True,,209289,Smith Rowe,Emile Smith Rowe,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p209289.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p209289.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_209289.png
Caoimhín Kelleher,Brentford,GKP,Fulham,Brentford (A) vs Fulham,1.3213499999999956,4.5,2.2,2.7,0.0,360,0,0,1,0,2.25,9,1,3,False,100.0,200720,Kelleher,Caoimhín Kelleher,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p200720.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p200720.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_200720.png
Kyle Walker,Burnley,DEF,Nott'm Forest,Burnley (H) vs Nott'm Forest,1.3211999999999957,4.5,2.2,2.7,0.0006000000000000001,360,0,0,1,0,0.0,9,1,3,True,,58621,Walker,Kyle Walker,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p58621.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p58621.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_58621.png
Harvey Barnes,Newcastle,MID,Bournemouth,Newcastle (A) vs Bournemouth,1.3210999999999957,6.5,2.2,2.0,0.0222,265,0,0,0,0,0.0,9,2,3,False,,201666,Barnes,Harvey Barnes,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p201666.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p201666.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_201666.png
Marshall Munetsi,Wolves,MID,Leeds,Wolves (H) vs Leeds,1.3207499999999956,5.5,2.2,2.3,0.008400000000000001,294,1,0,1,0,0.0,9,0,4,True,,433312,Munetsi,Marshall Munetsi,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p433312.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p433312.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_433312.png
James Ward-Prowse,West Ham,MID,Crystal Palace,West Ham (H) vs Crystal Palace,1.3202999999999954,5.9,2.2,2.3,0.0066,324,0,0,0,0,0.0,9,1,3,True,,101178,Ward-Prowse,James Ward-Prowse,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p101178.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p101178.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_101178.png
Emmanuel Agbadou,Wolves,DEF,Leeds,Wolves (H) vs Leeds,1.3202999999999954,4.5,2.2,3.0,0.015,360,0,0,0,0,0.0,9,0,4,True,,516939,Agbadou,Emmanuel Agbadou,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p516939.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p516939.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_516939.png
Amad Diallo,Man Utd,MID,Chelsea,Man Utd (H) vs Chelsea,1.3199999999999956,6.3,2.2,2.7,0.0522,266,1,0,0,0,0.0,9,0,2,True,,493250,Amad,Amad Diallo,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p493250.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p493250.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_493250.png
Brenden Aaronson,Leeds,MID,Wolves,Leeds (A) vs Wolves,1.2006,5.4,2.0,2.3,0.0078,153,0,0,0,0,0.0,8,1,3,False,,427637,Aaronson,Brenden Aaronson,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p427637.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p427637.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_427637.png
Loum Tchaouna,Burnley,MID,Nott'm Forest,Burnley (H) vs Nott'm Forest,1.2006,4.9,2.0,2.3,0.0126,110,1,0,1,0,0.0,8,1,3,True,,469272,Tchaouna,Loum Tchaouna,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p469272.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p469272.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_469272.png
Manuel Ugarte Ribeiro,Man Utd,MID,Chelsea,Man Utd (H) vs Chelsea,1.2,4.9,2.0,1.7,0.003,125,0,0,0,0,0.0,6,0,2,True,,232112,Ugarte,Manuel Ugarte Ribeiro,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p232112.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p232112.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_232112.png
Rodrigo 'Rodri' Hernandez Cascante,Man City,MID,Arsenal,Man City (A) vs Arsenal,1.2,6.4,2.0,2.0,0.0048000000000000004,180,0,0,0,0,0.0,6,1,2,False,100.0,220566,Rodrigo,Rodrigo 'Rodri' Hernandez Cascante,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p220566.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p220566.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_220566.png
David Møller Wolfe,Wolves,DEF,Leeds,Wolves (H) vs Leeds,1.2,4.5,2.0,1.7,0.0,131,1,0,0,0,0.0,6,0,4,True,,497949,Møller Wolfe,David Møller Wolfe,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p497949.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p497949.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_497949.png
Reece James,Chelsea,DEF,Man Utd,Chelsea (A) vs Man Utd,1.2,5.4,2.0,1.0,0.0048000000000000004,153,0,0,1,0,0.0,8,1,3,False,,225796,James,Reece James,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p225796.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p225796.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_225796.png
